Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
1400.00,3.00,2.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.00,17500000.00,Ready_to_move,Resale,Apartment,8889 
2175.00,4.00,4.00,Unfurnished,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1.00,44000000.00,Ready_to_move,Resale,Apartment,8889 
1450.00,3.00,3.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,15000000.00,Ready_to_move,New_Property,Apartment,8889 
2800.00,4.00,5.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,42500000.00,Ready_to_move,Resale,Apartment,15178 
861.11,2.00,2.00,Furnished,"New Moti Nagar, Kirti Nagar",2.00,5000000.00,Ready_to_move,Resale,Builder_Floor,5806 
2282.00,4.00,5.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,38000000.00,Ready_to_move,Resale,Apartment,5806 
1753.00,3.00,3.00,Unfurnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.00,19000000.00,Ready_to_move,Resale,Apartment,10838 
2659.00,4.00,5.00,Unfurnished,"New Moti Nagar, Kirti Nagar",3.00,43500000.00,Ready_to_move,Resale,Apartment,10838 
1550.00,3.00,2.00,Unfurnished,"New Moti Nagar, Kirti Nagar",3.00,19500000.00,Ready_to_move,Resale,Apartment,10838 
1470.00,3.00,2.00,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2.00,14200000.00,Ready_to_move,New_Property,Apartment,10838 
702.00,3.00,2.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.00,14200000.00,Ready_to_move,Resale,Apartment,10838 
1138.00,2.00,2.00,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.00,13500000.00,Ready_to_move,New_Property,Apartment,10838 
1600.00,3.00,3.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,21000000.00,Ready_to_move,New_Property,Builder_Floor,
1600.00,3.00,3.00,Semi-Furnished,Sheikh Sarai Phase 1,1.00,22500000.00,Ready_to_move,Resale,Builder_Floor,
1250.00,2.00,4.00,Semi-Furnished,Sheikh Sarai,1.00,19000000.00,Ready_to_move,Resale,Builder_Floor,
810.00,3.00,2.00,Semi-Furnished,Sheikh Sarai Phase 2,1.00,7500000.00,Ready_to_move,Resale,Builder_Floor,
585.00,2.00,2.00,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.00,4000000.00,Ready_to_move,Resale,Builder_Floor,
1700.00,3.00,3.00,Unfurnished,"Savitri Nagar Village, Sheikh Sarai",2.00,8000000.00,Ready_to_move,Resale,Builder_Floor,
1800.00,3.00,4.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,19000000.00,Ready_to_move,Resale,Apartment,10556 
600.00,1.00,1.00,Unfurnished,Sheikh Sarai Phase 2,2.00,7000000.00,Ready_to_move,New_Property,Apartment,10556 
1250.00,3.00,3.00,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.00,5800000.00,Ready_to_move,New_Property,Builder_Floor,10556 
600.00,3.00,2.00,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.00,8000000.00,Ready_to_move,Resale,Builder_Floor,10556 
1600.00,3.00,4.00,Unfurnished,Sheikh Sarai Phase 1,1.00,18800000.00,Ready_to_move,Resale,Apartment,10556 
1100.00,3.00,2.00,Semi-Furnished,"Panchsheel Vihar, Sheikh Sarai",1.00,6000000.00,Ready_to_move,New_Property,Builder_Floor,10556 
450.00,1.00,1.00,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.00,2200000.00,Ready_to_move,New_Property,Apartment,10556 
855.00,3.00,2.00,Semi-Furnished,"Savitri Nagar Village, Sheikh Sarai",1.00,6500000.00,Ready_to_move,Resale,Builder_Floor,10556 
1291.67,3.00,2.00,Unfurnished,Sheikh Sarai Phase 1,1.00,23500000.00,Ready_to_move,Resale,Apartment,10556 
1300.00,2.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,16000000.00,Ready_to_move,Resale,Apartment,12307 
1350.00,3.00,3.00,Unfurnished,Sheikh Sarai Phase 1,2.00,20000000.00,Ready_to_move,Resale,Apartment,12307 
900.00,2.00,2.00,Unfurnished,Sheikh Sarai Phase 1,2.00,5500000.00,Ready_to_move,New_Property,Builder_Floor,12307 
850.00,2.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,1.00,13500000.00,Ready_to_move,Resale,Apartment,15882 
1650.00,3.00,3.00,Semi-Furnished,Sheikh Sarai Phase 1,1.00,22500000.00,Ready_to_move,Resale,Builder_Floor,15882 
650.00,2.00,2.00,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.00,3800000.00,Ready_to_move,Resale,Apartment,15882 
630.00,2.00,2.00,Semi-Furnished,"Apna Apartments, Savitri Nagar Village, Sheikh Sarai",1.00,4600000.00,Ready_to_move,Resale,Builder_Floor,65714 
1250.00,2.00,1.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,17500000.00,Ready_to_move,Resale,Apartment,65714 
1800.00,4.00,3.00,Furnished,"Panchsheel Vihar, Sheikh Sarai",2.00,5500000.00,Ready_to_move,New_Property,Builder_Floor,65714 
1500.00,3.00,3.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,22500000.00,Ready_to_move,Resale,Builder_Floor,65714 
1100.00,2.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,1.00,12500000.00,Ready_to_move,Resale,Apartment,11363 
1400.00,3.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,19000000.00,Ready_to_move,Resale,Apartment,13571 
1300.00,2.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,15500000.00,Ready_to_move,Resale,Apartment,11923 
1100.00,2.00,2.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,13500000.00,Ready_to_move,Resale,Apartment,12272 
1600.00,3.00,3.00,Semi-Furnished,Sheikh Sarai Phase 1,2.00,21000000.00,Ready_to_move,Resale,Apartment,13125 
2250.00,4.00,4.00,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2.00,50000000.00,Ready_to_move,New_Property,Builder_Floor,
2592.00,4.00,3.00,Unfurnished,Punjabi Bagh,2.00,42500000.00,Ready_to_move,Resale,Builder_Floor,
1800.00,4.00,4.00,Unfurnished,Punjabi Bagh West,2.00,45500000.00,Almost_ready,New_Property,Builder_Floor,
1700.00,3.00,3.00,Semi-Furnished,Punjabi Bagh,2.00,23000000.00,Ready_to_move,Resale,Builder_Floor,
1640.00,3.00,3.00,Unfurnished,Punjabi Bagh West,1.00,12000000.00,Ready_to_move,Resale,Apartment,
2572.00,3.00,3.00,Furnished,Punjabi Bagh West,4.00,35000000.00,Ready_to_move,Resale,Apartment,13608 
2100.00,3.00,3.00,Semi-Furnished,"Punjabi Bagh Enclave, Shivaji Park, Punjabi Bagh",1.00,25000000.00,Ready_to_move,Resale,Builder_Floor,11905 
1620.00,3.00,3.00,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.00,29000000.00,Ready_to_move,New_Property,Builder_Floor,11905 
2500.00,4.00,4.00,Semi-Furnished,Punjabi Bagh West,2.00,80000000.00,Ready_to_move,New_Property,Builder_Floor,11905 
2250.00,3.00,3.00,Semi-Furnished,Punjabi Bagh West,2.00,20500000.00,Ready_to_move,Resale,Apartment,11905 
2445.00,4.00,4.00,Semi-Furnished,"DLF Capitals Phase III, Shivaji Park, Punjabi Bagh",1.00,52500000.00,Ready_to_move,Resale,Apartment,11905 
2250.00,4.00,4.00,Unfurnished,Punjabi Bagh,2.00,37500000.00,Ready_to_move,New_Property,Builder_Floor,11905 
800.00,2.00,2.00,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh West",2.00,7500000.00,Ready_to_move,Resale,Apartment,11905 
1450.00,3.00,3.00,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh",2.00,32500000.00,Ready_to_move,Resale,Builder_Floor,11905 
1440.00,3.00,3.00,Unfurnished,"Punjabi Bagh Extension, Punjabi Bagh",2.00,24500000.00,Ready_to_move,Resale,Builder_Floor,11905 
5220.00,5.00,5.00,Unfurnished,Punjabi Bagh West,2.00,65000000.00,Ready_to_move,Resale,Builder_Floor,11905 
1800.00,3.00,3.00,Semi-Furnished,Punjabi Bagh,2.00,27500000.00,Ready_to_move,New_Property,Builder_Floor,11905 
4455.00,5.00,5.00,Semi-Furnished,Punjabi Bagh West,1.00,115000000.00,Almost_ready,New_Property,Builder_Floor,11905 
195.00,3.00,3.00,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.00,28000000.00,Almost_ready,New_Property,Builder_Floor,11905 
807.29,2.00,1.00,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1.00,8000000.00,Ready_to_move,Resale,Builder_Floor,9909 
3500.00,4.00,4.00,Furnished,Punjabi Bagh West,3.00,75100000.00,Ready_to_move,New_Property,Builder_Floor,9909 
1000.00,2.00,2.00,Semi-Furnished,"Punjabi Bagh Enclave, Madipur, Punjabi Bagh",1.00,7800000.00,Ready_to_move,Resale,Apartment,7800 
900.00,2.00,2.00,Semi-Furnished,"Bhagwan Das Nagar, Punjabi Bagh",1.00,15000000.00,Ready_to_move,Resale,Builder_Floor,16667 
1800.00,3.00,3.00,Furnished,Punjabi Bagh East,1.00,27500000.00,Ready_to_move,Resale,Builder_Floor,15278 
17010.00,3.00,3.00,Semi-Furnished,Punjabi Bagh West,2.00,25000000.00,Ready_to_move,Resale,Builder_Floor,15278 
2340.00,4.00,4.00,Semi-Furnished,Punjabi Bagh East,1.00,26000000.00,Ready_to_move,Resale,Builder_Floor,15278 
1350.00,3.00,3.00,Unfurnished,Punjabi Bagh East,1.00,23500000.00,Ready_to_move,Resale,Apartment,15278 
464.00,3.00,1.00,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1.00,4200000.00,Ready_to_move,Resale,Builder_Floor,15278 
954.00,2.00,2.00,Unfurnished,Punjabi Bagh East,1.00,10000000.00,Ready_to_move,Resale,Builder_Floor,15278 
1155.00,2.00,2.00,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1.00,18500000.00,Ready_to_move,Resale,Builder_Floor,15278 
700.00,2.00,2.00,Unfurnished,Alaknanda,,16500000.00,Ready_to_move,Resale,Apartment,
980.00,2.00,2.00,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.00,13800000.00,Ready_to_move,Resale,Apartment,
1350.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,21000000.00,Ready_to_move,Resale,Apartment,
1800.00,3.00,3.00,Semi-Furnished,"Gangotri Enclave, Alaknanda",2.00,22500000.00,Ready_to_move,Resale,Apartment,
968.75,2.00,2.00,Semi-Furnished,"Aravali Apartments, Alaknanda",2.00,15000000.00,Ready_to_move,Resale,Apartment,
1250.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,20000000.00,Ready_to_move,New_Property,Apartment,
1800.00,3.00,3.00,Furnished,"Aravali Apartments, Alaknanda",2.00,20000000.00,Ready_to_move,New_Property,Apartment,
1400.00,3.00,2.00,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.00,26000000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,19500000.00,Ready_to_move,Resale,Apartment,
1800.00,4.00,2.00,Semi-Furnished,"Tara Apartment, Alaknanda",1.00,21500000.00,Ready_to_move,Resale,Apartment,
1500.00,3.00,3.00,Unfurnished,Alaknanda,1.00,26500000.00,Ready_to_move,New_Property,Apartment,
1600.00,3.00,3.00,Semi-Furnished,"Narmada Apartment, Alaknanda",2.00,20000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,3.00,3.00,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.00,18000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,3.00,2.00,Unfurnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
2700.00,4.00,4.00,Unfurnished,Greater Kailash 4 Nri Colony,2.00,36500000.00,Ready_to_move,Resale,Builder_Floor,12500 
1100.00,2.00,2.00,Unfurnished,Alaknanda,2.00,15000000.00,Ready_to_move,Resale,Apartment,12500 
1200.00,2.00,2.00,Semi-Furnished,Alaknanda,2.00,17500000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,2.00,2.00,Semi-Furnished,Alaknanda,2.00,14000000.00,Ready_to_move,Resale,Apartment,12500 
1500.00,3.00,3.00,Semi-Furnished,"Project Gangotri Enclave, Alaknanda",2.00,21000000.00,Ready_to_move,Resale,Apartment,12500 
1320.00,3.00,2.00,Unfurnished,Alaknanda,2.00,15600000.00,Ready_to_move,Resale,Apartment,12500 
1300.00,3.00,3.00,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
1150.00,2.00,2.00,Unfurnished,"Narmada Apartment, Alaknanda",1.00,16500000.00,Ready_to_move,Resale,Apartment,12500 
1440.00,3.00,3.00,Unfurnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,12500 
1400.00,2.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,16500000.00,Ready_to_move,Resale,Apartment,12500 
450.00,1.00,1.00,Semi-Furnished,Alaknanda,1.00,3000000.00,Ready_to_move,Resale,Builder_Floor,12500 
1300.00,2.00,2.00,Semi-Furnished,"Yamuna Apartment, Alaknanda",1.00,15000000.00,Ready_to_move,Resale,Apartment,11538 
1200.00,2.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,14300000.00,Ready_to_move,Resale,Apartment,11538 
1300.00,3.00,2.00,Unfurnished,"Nilgiri Apartment, Alaknanda",1.00,18500000.00,Ready_to_move,Resale,Apartment,11538 
1400.00,3.00,3.00,Furnished,"Tara Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park society Tara Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 4 ownership Freehold Near Alaknanda Main Market, Jamia Humderd University & Batra hospital. A very good 3 bhk flat for sale in rwa Tara Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. Other f read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.00,19000000.00,Ready_to_move,Resale,Apartment,11538 
1400.00,3.00,3.00,Semi-Furnished,Alaknanda,1.00,19000000.00,Ready_to_move,Resale,Apartment,11538 
500.00,2.00,2.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.00,3300000.00,Ready_to_move,New_Property,Builder_Floor,
700.00,2.00,2.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.00,3800000.00,Ready_to_move,New_Property,Builder_Floor,
900.00,3.00,3.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.00,7000000.00,Ready_to_move,New_Property,Builder_Floor,
1260.00,3.00,3.00,Semi-Furnished,Kalkaji,2.00,16500000.00,Ready_to_move,Resale,Builder_Floor,
950.00,3.00,2.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.00,8000000.00,Ready_to_move,New_Property,Apartment,
405.00,1.00,1.00,Unfurnished,"DDA LIG Flat, Kalkaji",1.00,5600000.00,Ready_to_move,Resale,Builder_Floor,
1800.00,2.00,2.00,Furnished,Kalkaji,1.00,21000000.00,Ready_to_move,Resale,Builder_Floor,
1300.00,3.00,3.00,Semi-Furnished,Kalkaji,2.00,21000000.00,Ready_to_move,Resale,Builder_Floor,
1000.00,3.00,3.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.00,8600000.00,Ready_to_move,New_Property,Apartment,
900.00,3.00,2.00,Semi-Furnished,"Giri Nagar, KalkaJi",2.00,6600000.00,Ready_to_move,Resale,Apartment,
1800.00,3.00,3.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",2.00,14000000.00,Ready_to_move,Resale,Builder_Floor,
720.00,2.00,2.00,Unfurnished,"Govindpuri Extension, Kalkaji",2.00,4700000.00,Ready_to_move,Resale,Builder_Floor,
1485.00,3.00,3.00,Unfurnished,"Rishi Apartment, Kalkaji",1.00,30000000.00,Ready_to_move,Resale,Apartment,
1600.00,3.00,3.00,Semi-Furnished,Kalkaji,2.00,26000000.00,Ready_to_move,Resale,Builder_Floor,
1200.00,2.00,2.00,Furnished,"Deshbandhu Apartments, Kalkaji",2.00,18500000.00,Ready_to_move,Resale,Apartment,
900.00,2.00,2.00,Semi-Furnished,"Dda Janta Flats, Kalkaji",2.00,6500000.00,Ready_to_move,Resale,Apartment,
900.00,2.00,2.00,Unfurnished,Kalkaji,2.00,15000000.00,Ready_to_move,Resale,Apartment,
800.00,2.00,2.00,Semi-Furnished,"Kalkaji super area 800 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Open bathroom 2 balcony 2 ownership Freehold 2 bhk flat for sale in kalkaji this is third floor with 2 bed room and bathrooms very peace full location and posh. The Summer Fields School is considered as among the best school of New Delhi and is located just beside to this property. Within the range of 4-5km, you will find some of the well-equipped hospitals which include AIMS Hospital and Moolchand Hospital.for more information about this flat please call me feel free. read more Contact Agent View Phone No. Share Feedback Agent Rose Estate 100+ Buyers Served",1.00,8000000.00,Ready_to_move,Resale,Builder_Floor,10000 
1150.00,2.00,3.00,Semi-Furnished,"Deshbandhu Apartments, Kalkaji",2.00,16100000.00,Ready_to_move,Resale,Apartment,10000 
900.00,3.00,3.00,Semi-Furnished,"Govindpuri Extension, Kalkaji",1.00,6800000.00,Ready_to_move,New_Property,Builder_Floor,10000 
1070.00,3.00,2.00,Furnished,Kalkaji Extention,1.00,6800000.00,Ready_to_move,Resale,Apartment,10000 
1050.00,2.00,2.00,Unfurnished,Kalkaji Extention,1.00,9000000.00,Ready_to_move,Resale,Apartment,10000 
1000.00,2.00,2.00,Semi-Furnished,"Kalkaji super area 1000 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Very beautiful 3 bedroom with attached washroom , drawing dining , modular kitchen , ac , servant room , power backup, powder room, separate underground and overhead water tanks, walking distance to market , easy access to ring road . For more details and site visit please contact cosmo properties. read more Contact Agent View Phone No. Share Feedback Agent Zee Associates",1.00,18000000.00,Ready_to_move,Resale,Builder_Floor,18000 
1550.00,3.00,3.00,Unfurnished,"Mandakini Enclave Project, Kalkaji",2.00,27500000.00,Ready_to_move,Resale,Builder_Floor,18000 
1300.00,3.00,2.00,Unfurnished,"Deshbandhu Apartments, Kalkaji carpet area 1300 sqft status Ready to Move floor 3 out of 4 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road society Deshbandhu Apartments car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold Third Floor with terrace 3 bhk builder floor apartment with 2 attached bathrooms located in kalkaji Deshbandu apartment . all water and electrical connections installed, very spacious drawing room , 2 balconies in front and rear each dedicated parking spot for 1 car. extra parking space available for additional cars, Immediately for sale , read more Contact Agent View Phone No. Share Feedback Agent Bhawani Realtors",1.00,13500000.00,Ready_to_move,Resale,Apartment,18000 
810.00,2.00,2.00,Semi-Furnished,Kalkaji,1.00,14000000.00,Ready_to_move,New_Property,Builder_Floor,18000 
900.00,2.00,2.00,Furnished,Kalkaji,1.00,9000000.00,Ready_to_move,Resale,Builder_Floor,18000 
1200.00,2.00,2.00,Unfurnished,"Deshbandhu Apartments, Kalkaji",1.00,16000000.00,Ready_to_move,Resale,Apartment,18000 
1000.00,2.00,3.00,Semi-Furnished,Kalkaji Extention,1.00,11000000.00,Ready_to_move,Resale,Apartment,18000 
720.00,2.00,2.00,Unfurnished,"Govindpuri Extension, Kalkaji",1.00,5500000.00,Almost_ready,New_Property,Builder_Floor,18000 
2520.00,3.00,3.00,Unfurnished,Hauz Khas,,47500000.00,Ready_to_move,New_Property,Builder_Floor,
1700.00,3.00,4.00,Unfurnished,Hauz Khas,2.00,45000000.00,Ready_to_move,New_Property,Builder_Floor,
1800.00,3.00,3.00,Semi-Furnished,Hauz Khas,2.00,43500000.00,Ready_to_move,New_Property,Builder_Floor,24166 
6000.00,5.00,5.00,Semi-Furnished,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3.00,180000000.00,Ready_to_move,New_Property,Apartment,30000 
1800.00,4.00,4.00,Semi-Furnished,Hauz Khas,2.00,80000000.00,Ready_to_move,New_Property,Builder_Floor,30000 
2000.00,3.00,3.00,Unfurnished,"Sarva Priya Apartment, Hauz Khas",2.00,37500000.00,Ready_to_move,Resale,Apartment,30000 
2066.00,4.00,4.00,Unfurnished,Hauz Khas,2.00,60000000.00,Almost_ready,New_Property,Builder_Floor,30000 
2050.00,3.00,3.00,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.00,71000000.00,Ready_to_move,New_Property,Builder_Floor,30000 
1100.00,3.00,3.00,Unfurnished,"Safdarjung Development Area, Hauz Khas",2.00,18500000.00,Ready_to_move,Resale,Apartment,30000 
4500.00,4.00,4.00,Semi-Furnished,Hauz Khas,2.00,70000000.00,Ready_to_move,New_Property,Builder_Floor,30000 
4500.00,4.00,5.00,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.00,85000000.00,Ready_to_move,New_Property,Builder_Floor,170000 
6500.00,4.00,5.00,Unfurnished,"Mayfair garden, Hauz Khas",3.00,190000000.00,Ready_to_move,New_Property,Builder_Floor,170000 
4350.00,4.00,6.00,Semi-Furnished,"Orchid Metropolis, Hauz Khas",2.00,135000000.00,Ready_to_move,New_Property,Apartment,170000 
1750.00,3.00,3.00,Unfurnished,Hauz Khas,2.00,35000000.00,Ready_to_move,Resale,Builder_Floor,170000 
3600.00,4.00,4.00,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2.00,65000000.00,Almost_ready,New_Property,Builder_Floor,18055 
1200.00,2.00,2.00,Furnished,"Hauz Khas Enclave, Hauz Khas",1.00,27500000.00,Ready_to_move,Resale,Builder_Floor,18055 
1500.00,3.00,4.00,Unfurnished,Hauz Khas,2.00,45000000.00,Ready_to_move,Resale,Builder_Floor,18055 
2250.00,4.00,4.00,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3.00,100000000.00,Ready_to_move,New_Property,Builder_Floor,18055 
1800.00,3.00,4.00,Semi-Furnished,Hauz Khas,2.00,47000000.00,Ready_to_move,New_Property,Builder_Floor,18055 
1600.00,3.00,4.00,Semi-Furnished,Hauz Khas,2.00,27500000.00,Ready_to_move,Resale,Builder_Floor,18055 
2800.00,4.00,5.00,Semi-Furnished,Hauz Khas,3.00,70000000.00,Ready_to_move,New_Property,Builder_Floor,25000 
1700.00,3.00,3.00,Semi-Furnished,"Sarva Priya Apartment, Hauz Khas carpet area 1700 sqft status Ready to Move floor 1 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - East overlooking Garden/Park society Sarva Priya Apartment car parking 1 Covered, 1 Open bathroom 3 balcony 2 ownership Freehold desperarte sale ,its clear tile, proper cross ventilation ,proper an matter for one week ,crystle sunlight found, and air,ICIC BANK LOAN APPROVAL, good to see , have lucky chance to get such a reraly rare property read more Contact Agent View Phone No. Share Feedback Agent New Capital Properties 1000+ Buyers Served",1.00,36500000.00,Ready_to_move,Resale,Apartment,25000 
2400.00,4.00,5.00,Unfurnished,"Hauz Khas Enclave, Hauz Khas",1.00,65000000.00,Ready_to_move,Resale,Builder_Floor,25000 
1980.00,3.00,4.00,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1.00,35000000.00,Almost_ready,New_Property,Apartment,17677 
2100.00,4.00,5.00,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",1.00,56000000.00,Ready_to_move,New_Property,Builder_Floor,17677 
5400.00,4.00,4.00,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2.00,110000000.00,Ready_to_move,Resale,Builder_Floor,17677 
1250.00,3.00,3.00,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.00,24000000.00,Ready_to_move,Resale,Builder_Floor,17677 
2300.00,4.00,4.00,Semi-Furnished,Hauz Khas,1.00,102500000.00,Ready_to_move,New_Property,Builder_Floor,17677 
2700.00,4.00,4.00,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2.00,100000000.00,Ready_to_move,New_Property,Builder_Floor,37037 
1450.00,3.00,3.00,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1.00,45000000.00,Ready_to_move,New_Property,Builder_Floor,37037 
2097.00,3.00,3.00,Unfurnished,Chittaranjan Park,,29000000.00,Ready_to_move,Resale,Builder_Floor,
1250.00,3.00,3.00,Semi-Furnished,"Arya Chittaranjan Park, Chittaranjan Park",1.00,25500000.00,Almost_ready,New_Property,Builder_Floor,
1600.00,3.00,3.00,Semi-Furnished,Chittaranjan Park,2.00,33500000.00,Ready_to_move,New_Property,Builder_Floor,20938 
2600.00,4.00,5.00,Semi-Furnished,Chittaranjan Park,3.00,62500000.00,Ready_to_move,New_Property,Builder_Floor,20938 
1700.00,3.00,3.00,Semi-Furnished,Chittaranjan Park,2.00,47500000.00,Ready_to_move,New_Property,Builder_Floor,20938 
1116.00,3.00,3.00,Semi-Furnished,Chittaranjan Park,1.00,14700000.00,Ready_to_move,Resale,Builder_Floor,20938 
1070.00,2.00,3.00,Semi-Furnished,Chittaranjan Park,1.00,18000000.00,Ready_to_move,New_Property,Builder_Floor,20938 
1200.00,3.00,3.00,Semi-Furnished,Chittaranjan Park,1.00,22500000.00,Ready_to_move,New_Property,Builder_Floor,20938 
1200.00,3.00,3.00,Unfurnished,Chittaranjan Park,1.00,22000000.00,Ready_to_move,New_Property,Builder_Floor,18333 
1200.00,3.00,3.00,Semi-Furnished,Chittaranjan Park carpet area 1200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing North - East overlooking Garden/Park bathroom 3 balcony 2 ownership Freehold Newly Constructed Property Newly Constructed Property brand new 1st floor 3bedroom attach bathrooms stilt car parking modular kitchen air condition prime location c r park read more Contact Agent View Phone No. Share Feedback Nirmala Associates Certified Agent Trusted by Users Genuine Listings 1500+ Buyers Served,1.00,22200000.00,Ready_to_move,New_Property,Builder_Floor,18333 
1450.00,3.00,3.00,Semi-Furnished,Chittaranjan Park,1.00,22500000.00,Ready_to_move,Resale,Builder_Floor,18333 
1000.00,2.00,2.00,Semi-Furnished,Chittaranjan Park,1.00,7500000.00,Ready_to_move,Resale,Apartment,18333 
